text,strlabel,labels
"Prosecution of internees. 13. A check is being made on the statement by the spokesman of the Alliance party during the BBC debate programme, that there were some internees who could be prosecuted on the basis of evidence from solider witnesses alone - in which case intimidation would not be a problem (though identification might be).",J_Legal_Procedure,7
"POLITICAL PROGRESS IN NORTHERN IRELAND IS BOUND TO BE 
IMPEDED SO LONG AS VIOLENCE AND INTIMIDATION CONTINUE: AND THE PURPOSE OF INTERNMENT, AND OF THE ARMY’S MEASURES WHICH ARE DIRECTED IMPARTIALLY AT VIOLENCE FROM WHATEVER QUARTER, IS TO RESTORE TO NORTHERN IRELAND THE NECESSARY DEGREE OF STABILITY FOR FURTHER POLITICAL ADVANCE.",J_Law-and-order,9
"POLITICAL PROGRESS IN NORTHERN IRELAND IS BOUND TO BE 
IMPEDED SO LONG AS VIOLENCE AND INTIMIDATION CONTINUE: AND THE PURPOSE OF INTERNMENT, AND OF THE ARMY’S MEASURES WHICH ARE DIRECTED IMPARTIALLY AT VIOLENCE FROM WHATEVER QUARTER, IS TO RESTORE TO NORTHERN IRELAND THE NECESSARY DEGREE OF STABILITY FOR FURTHER POLITICAL ADVANCE.",J_Development-Unity,6
"A personal explanation from you of what we have done on internment will make much more of an impact on the Pope than Mr. Crawley’s discussions with Vatican officials. 
Subject to Mr. Whitelaw’s views, 
there is considerable attraction in a fairly open statement of support by the Pope for the White Paper proposals; and he may be more willing to speak out if he can be persuaded that we have taken positive steps on internment.",J_Misc,4
"A personal explanation from you of what we have done on internment will make much more of an impact on the Pope than Mr. Crawley’s discussions with Vatican officials. 
Subject to Mr. Whitelaw’s views, 
there is considerable attraction in a fairly open statement of support by the Pope for the White Paper proposals; and he may be more willing to speak out if he can be persuaded that we have taken positive steps on internment.",J_Denial,3
"dfet - ad snite to defeat - those violent non who seek 
to is’vde r...
",J_Development-Unity,6
"For force stands in the way of all rcgres and the nen of force, whatever their Pr0te""tations, arc the erettiea of us all.",J_Development-Unity,6
"21rmaction on security lo not a substitute for cemetructive tae 
nor 18 it a vitch of policy: It is 
prwai1 over the rule of force.",J_Emergency-Policy,8
"dfet - ad snite to defeat - those violent non who seek 
to is’vde r...",J_Terrorism,0
The Home Office official was most unhappy with this definition and believed that there would be humanitarian pressures to provide for creature comforts.,J_Denial,3
Status. The present terms of reference state that internees should be treated as convicted criminals. The Home Office official was most unhappy with this definition and believed that there would be humanitarian pressures to provide for creature comforts.,J_Legal_Procedure,7
"On the other hand, acceptance of the plan would presumably ensure the end of internment; and, if the law and order function were simultaneously transferred to Westminister, the balance of advantage might - one cannot say more - appear to the Catholics to be worth accepting.",J_Political-Strategic,5
"The Special Powers Act, and Regulations made under it, has not been repealed, but the post-ceasefire situation demands that the powers of arrest under Regulation 10 and 11 are not used.",J_Legal_Procedure,7
"DURING THEIR MEETING LAST OCTOBER, INFORMING HIM THAT, SINCE THE INTRODUCTION OF DIRECT RULE, THE NUMBER OF INTERNEES HAD BEEN REDUCED FROM OVER 1,000 TO SOME 171 AND THAT MORE WOULD SOON BE RELEASED.",J_Misc,4
"DURING THEIR MEETING LAST OCTOBER, INFORMING HIM THAT, SINCE THE INTRODUCTION OF DIRECT RULE, THE NUMBER OF INTERNEES HAD BEEN REDUCED FROM OVER 1,000 TO SOME 171 AND THAT MORE WOULD SOON BE RELEASED.",J_Denial,3
"THE MILITARY OPERATIONS TO WHICH YOU REFER ARE DESIGNED SOLELY FOR THE DEFENCE OF THE PEOPLE AGAINST ARMED TERRORISTS WHOSE ACTIVITIES, MANY OF WHICH ORIGINATE IN OR ARE SUPPORTED FROM THE REPUBLIC, I HOPE YOU WOULD DEPLORE AND JOIN US IN SUPPRESSING.",J_Terrorism,0
"THESE OPERATIONS ARE THUS A NECESSARY PRELUDE TO THE RESTORATION OF GREATER HARMONY BETWEEN THE COMMUNITIES IN NORTHERN IRELAND.
",J_Development-Unity,6
"YOUR TELEGRAM TODAY IS UNJUSTIFIED IN ITS CONTENT, UNACCEPTABLE IN ITS ATTEMPT TO INTERFERE IN THE AFFAIRS OF THE UNITED KINGDOM, AND CAN IN NO WAY CONTRIBUTE TO THE SOLUTION TO THE PROBLEMS OF NORTHERN IRELAND.",J_Misc,4
YOU SHOULD KNOW THAT THE PRINCIPLE OF EQUALITY OF TREATMENT FOR EVERYONE IN NORTHERN IRELAND IRRESPECTIVE OF POLITICAL VIEWS OR RELIGION IS THE ACCEPTED POLICY OF THE GOVERNMENTS OF THE UNITED KINGDOM AND OF NORTHERN IRELAND AND IS BEING FULLY IMPLEMENTED.,J_Denial,3
"I FIND YOUR REFERENCE TO SUPPORTING THE POLICY OF PASSIVE RESISTANCE NOW BEING PURSUED BY CERTAIN ELEMENTS IN NORTHERN IRELAND CALCULATED TO DO MAXIMUM DAMAGE TO THE CO-OPERATION BETWEEN THE COMMUNITIES IN NORTHERN IRELAND WHICH IT IS OUR PURPOSE, AND I WOULD HOPE WOULD BE YOUR PURPOSE, TO ACHIEVE;",J_Development-Unity,6
