text,strlabel,labels,source_handcoded_sent,perplexity
"YOUR TELEGRAM NUMBER GUIDANCE 213. 1. THERE IS NO QUOTE APPROPRIATE ACTION UNQUOTE TO BE TAKEN IN DUBLIN TO PREVENT MISINTERPRETATION OF THE DETENTION ORDERS SAVE THE LINE WE HAVE ALREADY TAKEN WITH TRUSTED CONTACTS, THAT THE 219 PERSONS CONCERNED ARE DIRECTLY OR CLOSELY ASSOCIATED WITH THE IRA.",Positive,1,"THERE IS NO QUOTE APPROPRIATE ACTION UNQUOTE TO BE TAKEN IN DUBLIN TO PREVENT MISINTERPRETATION OF THE DETENTION ORDERS SAVE THE LINE WE HAVE ALREADY TAKEN WITH TRUSTED CONTACTS, THAT THE 219 PERSONS CONCERNED ARE DIRECTLY OR CLOSELY ASSOCIATED WITH THE IRA.",28.964155197143555
"TO IMMEDIATE FCO TELEGRAM NUMBER 423 OF 17 SEPTEMBER, INFO IMMEDIATE UK EP BELFAST.",Negative,0,,84.33003997802734
"2. WITH NO MORE INFORMATION THAN MR FAULKNER’S STATEMENT ABOUT DETENTION ORDERS TO GO ON, THE IMPRESSION AMONG MANY iN DUBLIN IS THAT THERE ARE STILL PERHAPS SOME 60 QUOTE POLITICALS UNQUOTE DETAINED ON UNKNOWN GROUNDS, UNLESS MORE INFORMATION ABOUT THE IDENTITIES OF THE DETAINESS IS PUBLISHED, THIS MISINTERPRETATION WILL PERSIST EVEN AMONGST THOSE 
UNDERSTAND WHY MR FAULKNER MUST KEEP IRA MEN LOCKED UP.",Positive,1,"UNLESS MORE INFORMATION ABOUT THE IDENTITIES OF THE DETAINESS IS PUBLISHED, THIS MISINTERPRETATION WILL PERSIST EVEN AMONGST THOSE 
UNDERSTAND WHY MR FAULKNER MUST KEEP IRA MEN LOCKED UP.",46.61166000366211
THE MOOD AMONGST MANY T.D.,Negative,0,,63.01119613647461
"BUT IN THE ABSENCE OF ANY PUBLISHED LISTS, THESE CONTACTS ARE RELYING UPON FIGURES PROVIDE IN CONFIDENCE BY KEVIN STREET THAT SOME 160 OF THE 219 ARE IRA ACTIVISTS OF ONE FACTION OR THE OTHER.",Negative,0,,37.25078201293945
"’S AND OTHER PUBLIC FIGURES MERE CONCERNED WITH THE DETERIORATING SITUATION IN THE NORTH IS ONE OF GLOOM AND DEPRESSION, DUE MAINLY TO THIS TIMING.",Negative,0,,42.333560943603516
"FM DUBLIN 171615Z 
CONFIDENTIAL.",Negative,0,,419.83856201171875
"3. IN DUBLIN AN EVEN GREATER DIFFICULTY IS TO EXPLAIN WHY MR FAULKNER CHOSE THIS MOMENT TO SIGN THE DETENTION ORDERS, SINCE THE TIMING IS SEEN BY THE IRISH TO FIT ILL WITH HMG’S AVOWED AIM OF GETTING TRIPARTITE TALKS OFF THE GROUND AND TO SECURE A POSITIVE RESPONSE FROM THE SDLP/ NATIONALIST MPS TO MR MAUDLING’S OFFER OF TALKS.",Negative,0,,41.556270599365234
"The Prime Minister and the Home Secretary have today held a wide-ranging discussion with Mr. Faulkner, with particular emphasis on the implications of his speech of 22 June, and of the ref programme, for the greater participation of representatives of the minority in the processes of government and administration in the province.",Negative,0,,25.259191513061523
"37 OF 15 AUGUST TO HOME OFFICE FOR PERMANENT UNDER-SECRETARY 
MY IMMEDIATELY PRECEDING TELEGRAM: FOLLOWING IS TEXT OF RE-DRAFT: 1. 
Political progress can only be impeded so long as 
violence and intimidation continue: and the purpose of internment, and of the army’s measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance.",Positive,1,"Political progress can only be impeded so long as 
violence and intimidation continue: and the purpose of internment, and of the army’s measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance.",62.47852325439453
NO.,Negative,0,,24.519533157348633
"2. 
The border is not at issue.",Negative,0,,138.71304321289062
"3. 
Mr. Faulkner has already given details of the major reform 
programme which is in course of being carried through.",Negative,0,,76.3126220703125
They are satisfied that conditions exist for real progress to be made.,Negative,0,,29.924358367919922
"The debate which is to take place in the Northern Ireland parliament when it resumes after the recess will be of great importance to Northern Ireland and to the UK Parliament. It may well lead to proposals that will require legislation in Westminster amending the Government of Ireland Act 1920. It is therefore essential, in view of Her Majesty’s Government in the United Kingdom, that members from all sections of opinion",Negative,0,,23.58208656311035
SECRET UK COMMS ONLY UKREP BELFAST TEL.,Negative,0,,339.1976318359375
"Nor is the constitutional 
position of Northern Ireland as part of the United Kingdom.",Negative,0,,110.00048065185547
"This programme, to which both the Northern Ireland Government and the United Kingdom Government are committed, together with increased opportunities for participation by representatives of the minority on the lines suggested in Mr. Faulkner’s recent initiative, has pointed the way forward.",Negative,0,,46.253658294677734
"ilc 4 c"" C4 ;.’r-r ’` "" C-~,..,tl,{} 777 .. CYt .;,,",Negative,0,,572.9178466796875
"(A,, 1211 -v c-~~~i -’Y Gny t~ r ’ 7 rtij.,----)",Negative,0,,968.4290161132812
"~L,’ ;-t.et l1 / t _/% f",Negative,0,,1111.5966796875
"a+%L, . , j v9s’ -.rvh ,.c .",Negative,0,,399.124755859375
"l ~Lhc~ -’T ,’.",Negative,0,,437.6670837402344
’v>.1I.,Negative,0,,848.6805419921875
"SGG ""c , r yu/`/. ;i ,.;r /,.i--t""+ r.1+’~""G/=-+c:iy.",Negative,0,,491.2613220214844
slt.,Negative,0,,1078.1107177734375
"In further discussion Mr. Wilson and Mr. Callaghan 
’aid that they thought that there was unlikely to be any rum in talks, even if no answers were reached at an e;r 
li N2 %iinatrate ta, 
nder continuing and continuous surveillance at Westminster, politically, 
*g a’, fl 4rs )ra six months. :;hor~e; as omediscussion whether the SDLP or 
1g, Paieley and Mr, Boal would be prepared to come into the talks, 
Mr, .ilson and Mr. Callaghan thours that the SDLP 
would b repared to come into the talks, provided that nAtrint w not excluded from the agenda, and thought that 
thei inluion in the talks would help them to retain SMFDEN11)FTIAl_ 
The ,act that talks had been started would the problems of Northern Ireland were 
This could help to defuse the issue They would be perfectly content to see",Negative,0,,180.67100524902344
r W44 i digement and to lay down the general lines for S4Ut sges in the inter-party talks.,Negative,0,,789.5126342773438
"The 
’ Miser1 aMd the Home Secretary emphasised the 1nt da ers inherent goingint into 
ropeUr preparation, Vpesures would develop, er-partg talks Once meetings started, 
U old be intense press and public interest and g 
Disastrous results 
cold follow from aving a meeting which reached no 0c001i10 other than another meeting in a fortnight’s time Tis 8’a risky business, which could go wrong and, if it did go wrong, could go badly wrong.",Negative,0,,485.8399353027344
The latest complete figures for those arrested in Northern Ireland under the Special Powers Acts are as follows.,Positive,1,The latest complete figures for those arrested in Northern Ireland under the Special Powers Acts are as follows.,35.74730682373047
"to 21st January. 
Arrested Released without detention order Released after detention order 
Released after consideration by Advisory Committee 
Released from internment on recommendation of RUC 
They are correct up 
Held under Regulation 10 Held under detention order Interned",Negative,0,,145.31333923339844
"e !:€prer arre ttace4dAZ• 
A,~ tutef ’ A Ministry erofDence",Negative,0,,4511.88671875
"6. ’lse oere sigt arreste of rwted, ptwen det of ar wee tound LAs ts 
intledizig two sbe were arrestd fe.",Negative,0,,2058.7919921875
": ree small e~sas 
i *.d.",Negative,0,,1675.582763671875
"ewish a M""406 + dyrsi Artrn.",Negative,0,,2916.487060546875
"• ar-sre--eases ae ahrainLGas 
laesta gai .;",Negative,0,,4018.922119140625
"&ML Lc~22{ L~ {-~F ... 
A~c~4 ~LCcLJ) ~ ~ JfAAtZ21 
I-;1 TOP SECREAT",Negative,0,,618.08544921875
"IT MUST NOW BE OBVIOUS TO YOU THAT 
SOLUTIONS REQUIRE TO BE FOUND THROUGH POLITICAL MEANS AND SHOULD BE BASED ON THE PRINCIPLE OF IMMEDIATE AND FULL EQUALITY OF TREATMENT FOR EVERYONE IN NORTHERN IRELAND IRRESPECTIVE OF POLITICAL VIEWS OR RELIGION. 
IN THE EVENT OF THE CONTINUATION OF EXISTING POLICIES OF ATTEMPTING MILITARY SOLUTIONS I INTEND TO SUPPORT THE POLICY OF PASSIVE RESISTANCE NOW BEING PURSUED BY THE HON-UNIONIST POPULATION 
IN THE EVENT OF AGREEMENT TO A POLICY OF FINDING SOLUTIONS BY POLITICAL MEANS I AM PREPARED TO COME TO A MEETING OF ALL THE INTERESTED PARTIES DESIGNED TO FIND WAYS AND MEANS OF PROMOTING THE ECONOMIC, SOCIAL AND POLITICAL WELLBEING OF ALL THE IRISH PEOPLE, NORTH OR SOUTH, WITHOUT PREJUDICE TO THE ASPIRATION OF THE GREAT MAJORITY OF THE IRISH PEOPLE TO THE RE-UNIFICATION OF IRELAND 
SENT AT l651Z 
AW 19/8/71 
5296 UKDB EI PRODROME LONDONY",Negative,0,,15.553064346313477
THE EVENTS SINCE THE INTRODUCTION OF INTERNMENT WITHOUT TRIAL ON MONDAY 9 AUGUST CLEARLY INDICATE THE FAILURE OF INTERNMENT AND OF CURRENT MILITARY OPERATIONS AS A SOLUTION TO THE PROBLEMS OF NORTHERN IRELAND.,Negative,0,,12.85934066772461
"I HAD ALREADY INVITED MR LYNCH TO COME OVER HERE FOR MEETINGS IN OCTOBER, FOR A GENERAL DISCUSSION ON THE WHOLE RANGE OF MATTERS OF INTEREST TO US BOTH, AND I HOPE VERY MUCH THAT THE ARRANGEMENT WILL BE ABLE TO STAND. ENDS",Negative,0,,17.43063735961914
8. THE EFFECTIVENESS OF INTERNMENT NORTH OF THE BORDER WOULD BE GREATER IF THE IRISH GOVERNMENT WERE PREPARED TO INTRODUCE INTERNMENT SOUTH OF THE BORDER AT THE SAME TIME: BUT ALL THAT WE KNOW OF THE IRISH GOVERNMENT’S POLICIES SUGGESTS THAT THERE IS NO POSSIBILITY OF PARALLEL ACTION SOUTH OF THE BORDER.,Positive,1,THE EFFECTIVENESS OF INTERNMENT NORTH OF THE BORDER WOULD BE GREATER IF THE IRISH GOVERNMENT WERE PREPARED TO INTRODUCE INTERNMENT SOUTH OF THE BORDER AT THE SAME TIME: BUT ALL THAT WE KNOW OF THE IRISH GOVERNMENT’S POLICIES SUGGESTS THAT THERE IS NO POSSIBILITY OF PARALLEL ACTION SOUTH OF THE BORDER.,10.760147094726562
"I HAVE HOWEVER SENT A MESSAGE TO LYNCH, ASKING HIM TO REACT WITH UNDERSTANDING, EVEN IF WITH REGRET, AND EMPHASISING THAT WE HOPE THAT THESE MEASURES CAN BE STRICTLY TEMPORARY, AND WILL NOT PREJUDICE CONTINUING PROGRESS IN THE TASK OF MAKING PROGRESS WITH BUILDING MORE HARMONIOUS INTERCOMMUNITY RELATIONS IN NORTHERN IRELAND.",Positive,1,"I HAVE HOWEVER SENT A MESSAGE TO LYNCH, ASKING HIM TO REACT WITH UNDERSTANDING, EVEN IF WITH REGRET, AND EMPHASISING THAT WE HOPE THAT THESE MEASURES CAN BE STRICTLY TEMPORARY, AND WILL NOT PREJUDICE CONTINUING PROGRESS IN THE TASK OF MAKING PROGRESS WITH BUILDING MORE HARMONIOUS INTERCOMMUNITY RELATIONS IN NORTHERN IRELAND.",16.418222427368164
"iti gj 4 the plit*ieal field, there had been W f00 
It t Omphasisi from the campaign to 
Meh41eVN equAJeivi rights for individual MyffBt 
l the minority community, in favour 
01£ Al 441fnt and more difficult search Rf!*",Negative,0,,1100.150146484375
"Nomemeans to give that, community as a 1H1Is chanee $6 share in the government of the PVinae,l 
IM the security field, in the meantime, these had also been a switch, from the sort e interenmmunal disturbances which, -weti;4’ had sen in 1969, to A campAign ofZ teIfrism by the IRA, 
The siuation at that time was moreover dominated 
by two ""eCent developments, One was the UlNfotuate decision of the main opposition party at Stormont to withdraw 1100 the Northern Ireland Parliament. 
The other - and t stress that this came after 
father than before the SDLP’s decision to w1 I""raw • was the introduction of internment; (IIupld with the Home Secretary’s simultaneous ivitation to All parties in Northern Zruland to 
join in talks under his Chairmanship,",Negative,0,,288.43896484375
The Governor has confirmed that full inspections are being carried out at six or seven day intervals; it is more effective if the intervals are not too regular.,Negative,0,,56.03912353515625
"8 September 1972 
We have made further enquiries of Ministry of Home Affairs as a result of your letter of 22 August about the attempted break-out from Long Kesh.",Negative,0,,56.935428619384766
"A copy of this letter is being sent to Custis at the Ministry of Defence. 
E L P RKINS Private Secretary",Negative,0,,98.39370727539062
"5. 
The Attorney General would support this proposal.",Positive,1,The Attorney General would support this proposal.,109.3597640991211
Where arrests are made under Regulation 10 in the first instance the total period should still not exceed 72 hours.,Negative,0,,49.50862121582031
"period of three days would be no longer than the period for which men have been held in the past under a combination of Regulation 10 and Regulation 11. 
It is suggested therefore that you should 
agree that suspects arrested under Regulation 11 may now be held for questioning for up to 72 hours before being charged, released or made the subject of a detention order.",Positive,1,"It is suggested therefore that you should 
agree that suspects arrested under Regulation 11 may now be held for questioning for up to 72 hours before being charged, released or made the subject of a detention order.",31.94089698791504
"Army uard 
b. RC only 24 hr Armod.",Negative,0,,5167.33203125
"’p ,p’~e D a. Inoursions intoEIR 
b. Incursions into NI o. Bordor Shootings/Explosions 
a. Incidents b. £Stolen 
8. 
AR SE a. Wented 
b. Routine 9. 
UN1,PPROVED 3ORD’ r. ROADS a. Blooced 
b. Re-openod 
10. ""OIICE ,S’,IQ0 GURDS(MON TrT) a. Jointly occupie .",Negative,0,,224.1844024658203
"w ud’s c. RUC only night armod guards d. Othor ocopied stations 
e. Stations (total) 
11, UDR(THU RETURN ONTY) -a. Current strength 
b. Nos on full-time duty c. Nos guarding RUC Stations d, Nos on by day e. Nos on by night 
12. INTERNFE/DFETmmTN ,S a. Intornod 
b. Dotainod c. Intornocs roloased 25 e36 21 
16 36 
74 14 7454 60 170 250 2200 651 147 35 . 1 3145 -374 11 2 I2t 4270 5il L7 1 -3533 9 36 21 16 74 147 ’,602 60 
218 01 
1 h00 
660 35 
45 10 24 21 
36 _ 74 
101 36 21 101 36 21 
__ 6_6 1_ 36 
147 
7749 1,63 
45 190 1200 
’685 129 
48 
1 74 147 
7845 50 50 181 1250 685 5 49 55 730 
-36 74 
147 7940 50 181R 190 4 17 3099 21 8444 r",Negative,0,,213.7119903564453
