text,strlabel,labels
"Of course you 
deplore all that has happened over the weekend and since in acts of terrorism and senseless killing of innocent persons. Your hope is that by removing the terrorist elements from the active political scene, it will be possible for the communities of Northern Ireland to get a sense of nerspective and balance.",J_Misc,3
"n the question of publication of the 
report of the visit, we understand that this would normally be published subject to the agreement of the country concerned. 
I understand that 
in this case, Stormont rather than Westminster would be the appropriate authority.",J_Misc,3
"At the meeting at Stormont Castle on 1lth December, the GOC tabled a paper on Arrest Policy for Protestants, proposing a form of words to be incorporated in the Army’s arrest instructions in the event of a decision to widen tho arrest policy in respect of Protestant terrorists.",J_Terrorism,5
"This can be construed to mean broadly that the Judge considered the treatment established 
by the Compton Report by itself to constitute assault as justifying the portion of the £300 damages which was not attributable to wrongful arrest and imprisonment.",J_Denial,2
"In respect of offences under the criminal law, including specific offences under the Special Powers Act and regulations made thereunder, where the offence is alleged to have been committed after these instructions take effect, the due processes of the law will apply, including those under the Special Powers Act.",J_Legal_Procedure,6
The danger of not taking firm measures to defeat the I.R.A. lies precisely in,J_Terrorism,5
"We are at present engaged in a deadly struggle against an armed 
conspiracy whose immediate purpose it is to destroy the peace, stability and security of this part of the United Kingdom. 
I say the immediate purpose. The ultimate purpose is the overthrow by violence the clear and 
democratically expressed wish of the majority of the people of Northern Ireland to remain part of the United Kingdom. 
Neither the I.R.A., nor 
indeed any other organisation, will be allowed to achieve this by force of arms, though the present campaign of violence may have gained the support of some, who while professing to deplore the methods of the I.R.A., are in sympathy with its aims.
",J_Terrorism,5
The danger of not taking firm measures to defeat the I.R.A. lies precisely in,J_Development-Unity,9
"Since 9th August persons have been detained under Orders made by me as Civil Authority under the Special Powers Act. 
I have now made Orders interning 219 of these persons. Other detainees have been released 
on the direction of the Atto rney-General, or their cases are still under consideration.",J_Legal_Procedure,6
"The leaders of this campaign are using every technique available to 
bypass the ordinary processes of democracy and to over-ride the wishes of the great majority of law-abiding citizens.",J_Emergency-Policy,1
"The Northern Ireland Government 
is fully committed to and has taken effective steps to implement the principle of securing for the minority here the fullest possible opportunity to participate in the running of affairs within the framework of democratic government.
",J_Development-Unity,9
"whatever unknown I.R.A. sympathisers there may be, there in reliable intelligence about the disposition, if not specific activities, of a member of dangerous men",J_Political-Strategic,0
"the normal processes of investigation, detection and trial are obstructed by a wall of silence created either by intimidation or sympathy (but those Metropolitan Police C.I.D. may have more succes in getting evidence).",J_Emergency-Policy,1
transfer to Great Britain would require legislation here.,J_Legal_Procedure,6
"The arguments in favour of internment if the present violence con 
tinues or grows",J_Misc,3
He was of course thinking primarily of the vital need to allow adequate time for deliberation (and if necessary reference to Ministers) about what to do with any leading Protestant extremist who has been arrested for any reason.,J_Terrorism,5
"The arrest of a larger number after 7 February, some of whom had been subjected to detention orders and others charged, had not led to trouble. 
Action against extremists would continue.",J_Misc,3
"The arrest of a larger number after 7 February, some of whom had been subjected to detention orders and others charged, had not led to trouble. 
Action against extremists would continue.",J_Terrorism,5
Strong action against Protestant extremists must be accompanied by continuing action against the Provisional Irish Republican Army (IRA).,J_Political-Strategic,0
"anyone known to be in the 
most senior ranks of the 
Provisional IRA, even though there is no evidence to justify criminal proceedings;",J_Emergency-Policy,1
"anyone caught in the company of someone caught in the act of committing, or having just committed, a criminal offence, if there is reason to think he may be able to give information about the offence or important information about the IRA generally.
",J_Misc,3
Anyone arrested under (c) above will be questioned in this second way immediately.,J_Misc,3
"The more quickly terrorist activity 
by the IRA subsides, the more rapid will be the pace of release; but any increase in IRA activity will delay the process.",J_Terrorism,5
"As soon as responsibility has been trans- 
ferred an immediate review will be put in hand by this Government of all internment orders with a view to revoking as many of them as possible consistent with public safety. 
The Government have taken 
this decision after consultation with their military advisors. 
Some .... are to be immediately, 
released and in the category of those who should in the near future be released there are some more names. 
The pace of releases will depend on 
the state of public security and the effect upon it e: of the release of particular internees whose cases are under review.",J_Emergency-Policy,1
"Our hope is that these measures can be strictly temporary, will serve to re-establish a situation in which the many social and other reforms that have been introduced and are [] become are recognised at their true value, and will not prejudice continuing progress on the task of building more harmonious inter-community relations in Northern Ireland.",J_Development-Unity,9
"Our hope is that these measures can be strictly temporary, will serve to re-establish a situation in which the many social and other reforms that have been introduced and are [] become are recognised at their true value, and will not prejudice continuing progress on the task of building more harmonious inter-community relations in Northern Ireland.",J_Misc,3
